Protein_A	Protein_B	Rank_A_in_B_x	Rank_B_in_A_x	Score_A_in_B_x	Score_B_in_A_x	NaRRO_x	ARRO_x	NoRRO_A_x	NoRRO_B_x	NoRRO_x	Rank_LocalCutoff_A_elbow_x	Rank_LocalCutoff_B_elbow_x	Score_LocalCutoff_A_elbow_x	Score_LocalCutoff_B_elbow_x	Rank_LocalCutoff_A_knee_x	Rank_LocalCutoff_B_knee_x	Score_LocalCutoff_A_knee_x	Score_LocalCutoff_B_knee_x	Rank_AB_AboveLocal_A_elbow_x	Rank_BA_AboveLocal_B_elbow_x	Rank_AB_AboveLocal_A_knee_x	Rank_BA_AboveLocal_B_knee_x	Above_Global_Mean_x	Above_Global_Median_x	FD_A_elbow_x	FD_B_elbow_x	FD_A_knee_x	FD_B_knee_x	Rank_A_in_B_y	Rank_B_in_A_y	Score_A_in_B_y	Score_B_in_A_y	NaRRO_y	ARRO_y	NoRRO_A_y	NoRRO_B_y	NoRRO_y	Rank_LocalCutoff_A_elbow_y	Rank_LocalCutoff_B_elbow_y	Score_LocalCutoff_A_elbow_y	Score_LocalCutoff_B_elbow_y	Rank_LocalCutoff_A_knee_y	Rank_LocalCutoff_B_knee_y	Score_LocalCutoff_A_knee_y	Score_LocalCutoff_B_knee_y	Rank_AB_AboveLocal_A_elbow_y	Rank_BA_AboveLocal_B_elbow_y	Rank_AB_AboveLocal_A_knee_y	Rank_BA_AboveLocal_B_knee_y	Above_Global_Mean_y	Above_Global_Median_y	FD_A_elbow_y	FD_B_elbow_y	FD_A_knee_y	FD_B_knee_y	Rank_A_in_B_x	Rank_B_in_A_x	Score_A_in_B_x	Score_B_in_A_x	NaRRO_x	ARRO_x	NoRRO_A_x	NoRRO_B_x	NoRRO_x	Rank_LocalCutoff_A_elbow_x	Rank_LocalCutoff_B_elbow_x	Score_LocalCutoff_A_elbow_x	Score_LocalCutoff_B_elbow_x	Rank_LocalCutoff_A_knee_x	Rank_LocalCutoff_B_knee_x	Score_LocalCutoff_A_knee_x	Score_LocalCutoff_B_knee_x	Rank_AB_AboveLocal_A_elbow_x	Rank_BA_AboveLocal_B_elbow_x	Rank_AB_AboveLocal_A_knee_x	Rank_BA_AboveLocal_B_knee_x	Above_Global_Mean_x	Above_Global_Median_x	FD_A_elbow_x	FD_B_elbow_x	FD_A_knee_x	FD_B_knee_x	Rank_A_in_B_y	Rank_B_in_A_y	Score_A_in_B_y	Score_B_in_A_y	NaRRO_y	ARRO_y	NoRRO_A_y	NoRRO_B_y	NoRRO_y	Rank_LocalCutoff_A_elbow_y	Rank_LocalCutoff_B_elbow_y	Score_LocalCutoff_A_elbow_y	Score_LocalCutoff_B_elbow_y	Rank_LocalCutoff_A_knee_y	Rank_LocalCutoff_B_knee_y	Score_LocalCutoff_A_knee_y	Score_LocalCutoff_B_knee_y	Rank_AB_AboveLocal_A_elbow_y	Rank_BA_AboveLocal_B_elbow_y	Rank_AB_AboveLocal_A_knee_y	Rank_BA_AboveLocal_B_knee_y	Above_Global_Mean_y	Above_Global_Median_y	FD_A_elbow_y	FD_B_elbow_y	FD_A_knee_y	FD_B_knee_y	label
P0A7A7	P09996	4185	4304	0.054221835	0.054221835	5.5491647674650256e-08	1.092954835902874	1.060200668896321	1.0308943089430895	1.0929548359028742	766	1046	0.33044785	0.28593254	4325	4437	0.051868983	0.010466819	0	0	1	1	0	0	-0.8359140935551556	-0.8103684351560686	0.0453614446228876	4.180354699933189	864	1073	0.976787	0.976787	1.076414677990549e-06	21.200895577012087	5.130635838150289	4.132216014897579	21.200895577012083	879	759	0.995465	0.989607	2294	2118	0.008054	0.018036	0	0	1	1	1	1	-0.0187630906159431	-0.0129546375480366	120.27973677675688	53.1576291860723	2162	557	0.7249939999999999	0.7249939999999999	8.285319904486832e-07	16.084155651333855	2.0369856680536294	7.89605734767025	16.08415565133385	1944	229	0.12545	0.941094	4405	4220	0.0	0.006931	1	0	1	1	1	1	4.779147070546033	-0.22962637101076	0.0	103.60164478430238	3430	4134	0.00275055	0.00275055	7.048614647655614e-08	1.3882841451633994	1.2935004371903236	1.0732769044740025	1.3882841451633994	430	428	0.19849	0.1079339999999999	4262	4263	0.0	0.0	0	0	1	1	0	0	-0.986142626832586	-0.9745163711156818	0.0	0.0	0
P0A7B1	P0A7A5	1413	768	0.30699322	0.30699322	9.19653548115354e-07	18.113352817726504	3.1386138613861383	5.771131339401821	18.113352817726504	714	564	0.31761342	0.39056584	4293	4437	0.08724609	0.009349626	0	0	1	1	1	1	-0.0334375039946358	-0.2139783141300836	2.5187046204592094	31.834812857754955	3058	2063	0.006081	0.006081	1.5838382609709309e-07	3.119503130931474	1.4508009153318078	2.1501937984496124	3.1195031309314745	305	652	0.995496	0.969629	1653	2070	0.026527	0.068337	0	0	0	0	0	0	-0.9938914872586128	-0.9937285291590908	-0.7707618652693482	-0.9110145309276088	3972	2709	0.0024519999999999	0.0024519999999999	9.287784798311109e-08	1.8030224309290663	1.108985653158822	1.625830258302583	1.8030224309290663	161	1740	0.965052	0.77075	1670	3554	0.059988	0.040915	0	0	0	0	0	0	-0.997459204270858	-0.9968186831008756	-0.9591251583650064	-0.9400708786508616	107	103	1.45813	1.45813	8.903133903133904e-05	1753.547364672365	41.0925925925926	42.67307692307693	1753.547364672365	415	446	0.404956	0.1923079999999999	4255	4272	0.0	0.0	1	1	1	1	1	1	2.6007121761376544	6.582263868377812	0.0	0.0	0
P0A7B1	P10443	2523	1909	0.18745059	0.18745059	2.074327295658018e-07	4.085562682022221	1.7583201267828843	2.323560209424084	4.085562682022221	714	689	0.31761342	0.35150072	4293	4297	0.08724609	0.0543513859999999	0	0	1	1	0	0	-0.4098152716594909	-0.466713496347888	1.148527114510232	2.4488649470686914	2745	3283	0.000159	0.000159	1.1089100478783005e-07	2.184091931304353	1.6161689730517117	1.3514007308160778	2.1840919313043528	305	684	0.995496	0.988404	1653	2030	0.026527	0.017453	0	0	0	0	0	0	-0.9998402806239302	-0.9998391346048782	-0.9940061069853358	-0.9908898183693348	1170	608	0.711327	0.711327	1.4022511740347955e-06	27.22167207234494	3.7625960717335607	7.234811165845648	27.221672072344937	161	646	0.965052	0.918222	1670	2317	0.059988	0.094215	0	0	1	1	1	1	-0.2629132937914226	-0.2253213275221024	10.857821564312864	6.550039802579208	2737	2412	0.0195143	0.0195143	1.5135934312466837e-07	2.98115001012594	1.620891161431702	1.8392043099875677	2.98115001012594	415	421	0.404956	0.974911	4255	4258	0.0	0.00109857	0	0	1	1	0	1	-0.9518113078951788	-0.9799835061867186	0.0	16.763365101905205	0
P0A7M2	P0ACD8	3385	4426	0.038888585	0.038888585	6.671193293689545e-08	1.3139478240635547	1.3106910809214414	1.0024847526541676	1.3139478240635547	1383	516	0.33005846	0.18566386	4203	4297	0.102474354	0.010703478	0	0	0	1	0	0	-0.8821766756107389	-0.7905430545287596	-0.6205042190361112	2.633266214963024	1565	448	0.96978	0.96978	1.4222040180107915e-06	28.011508474913743	2.83397190293742	9.884187082405344	28.011508474913743	253	1446	0.998926	0.984817	1430	2916	0.02143	0.013702	0	0	1	1	1	1	-0.0291773364593573	-0.0152688265941795	44.253383107792814	69.77652897387242	4082	4320	0.0	0.0	5.668084991574108e-08	1.1003360437548957	1.079108498652951	1.0196713723675075	1.1003360437548957	2641	579	0.03717	0.046208	4405	4334	0.0	0.0	0	0	1	1	0	0	-1.0	-1.0	0.0	0.0	449	424	0.0802732	0.0802732	5.228758169934641e-06	102.98480522875816	9.862222222222222	10.44235294117647	102.98480522875816	414	420	0.0826513999999999	0.0899631	4256	4258	0.0	0.0	0	0	1	1	0	1	-0.0287738622697254	-0.1077097165393367	0.0	0.0	0
P0A7X3	P20605	4246	2260	0.07490547	0.07490547	1.0413990488069369e-07	2.0511233207049813	1.0449729220626325	1.962848297213622	2.0511233207049813	701	1872	0.20244917	0.63629025	4375	3356	0.017697686	0.18203333	0	0	1	0	0	0	-0.6300035707728513	-0.8822778283967104	3.2325007913463937	-0.5885068410274096	2148	2435	0.014303	0.014303	1.9102328115341386e-07	3.762364745965779	2.0651465798045603	1.82183908045977	3.762364745965779	1150	629	0.982751	0.991259	4046	2018	0.0	0.025221	0	0	1	0	0	0	-0.9854459573177744	-0.9855708750185372	0.0	-0.4328932239007176	2820	1716	0.5477390000000001	0.5477390000000001	2.0645557685030133e-07	4.007888254680297	1.5618574973413684	2.5661036691904484	4.007888254680297	3275	2581	0.065366	0.606658	4405	4075	0.0	0.015265	1	0	1	1	1	1	7.379570418872199	-0.0971206182066336	0.0	34.88201768752048	1150	367	0.116769	0.116769	2.3608960072526726e-06	46.49983945907151	3.8557775847089486	12.059782608695652	46.4998394590715	422	426	0.102098	0.8877709999999999	4260	4259	0.0	0.0	1	0	1	1	0	1	0.1436952731689161	-0.8684694589032532	0.0	0.0	0
P0A7X3	P09147	2463	785	0.18233691	0.18233691	5.163411651961271e-07	10.169775040481149	1.8011363636363638	5.646310432569974	10.169775040481149	701	1302	0.20244917	0.34414738	4375	4437	0.017697686	0.015081977	0	0	1	1	0	0	-0.0993447392251596	-0.4701778348566826	9.302867278806955	11.089722056995578	1412	1481	0.940776	0.940776	4.775398674158312e-07	9.405550732402894	3.140835102618542	2.9946018893387314	9.405550732402894	1150	1216	0.982751	0.979818	4046	2774	0.0	0.024212	0	0	1	1	1	1	-0.0427117347120481	-0.0398461755142281	0.0	37.85577399636544	2702	3564	0.0181169999999999	0.0181169999999999	1.0377540097517745e-07	2.01457483996536	1.6300406955234923	1.2359046283309958	2.01457483996536	3275	2270	0.065366	0.074819	4405	4405	0.0	0.0	0	0	1	1	0	0	-0.7228375608114311	-0.7578556249081116	0.0	0.0	322	79	1.05867	1.05867	3.869969040247678e-05	762.2230650154798	13.739938080495357	55.475	762.2230650154798	422	418	0.102098	0.7570399999999999	4260	4257	0.0	0.0	1	1	1	1	1	1	9.369155125467689	0.3984333720807356	0.0	0.0	0
P76501	P25536	3260	156	0.47886372	0.47886372	1.953212741978644e-06	38.47017346482362	1.3609322293774917	28.26751592356688	38.47017346482361	613	191	0.22560029	0.9305764	4340	687	0.022162551	0.82363266	1	0	1	0	1	1	1.1226201437950276	-0.4854117082702721	20.606886319178688	-0.4185955180553428	1477	2435	0.037625	0.037625	2.777462998637932e-07	5.470447793694492	3.0027063599458725	1.82183908045977	5.470447793694492	1138	304	0.985848	0.992496	2679	1613	0.00749	0.02392	0	0	1	1	0	1	-0.9618348873254294	-0.9620905273169866	4.023364485981308	0.5729515050167223	425	1773	0.910838	0.910838	1.3232344083289666e-06	25.687732558447266	10.342723004694836	2.483652762119504	25.687732558447266	0	1726	1.0	0.62879	3359	3481	0.70481	0.037717	0	1	1	1	1	1	-0.089162	0.4485567518567407	0.2923170783615441	23.14926956014529	3314	2840	0.00630039	0.00630039	1.0618061428670785e-07	2.091316814815169	1.3387631975867271	1.562126011967617	2.091316814815169	427	416	0.790804	0.0615894	4260	4257	0.0	0.0	0	0	1	1	0	0	-0.9920329310423316	-0.8977033385615056	0.0	0.0	0
P0AGK4	P0A7J0	2396	349	0.31799644	0.31799644	1.1919661481613922e-06	23.47677930746767	1.8514810179390904	12.68	23.47677930746767	611	3679	0.2249688	0.21587963	4315	4358	0.056207072	0.036951434	1	1	1	1	1	1	0.4135135183189846	0.4730266120986033	4.657587714229269	7.605794297455411	1480	388	0.99069	0.99069	1.7357826383548946e-06	34.187704062946416	2.9966239027684	11.408740359897172	34.187704062946416	432	1660	0.985444	0.977573	1846	3210	0.02188	0.010381	1	1	1	1	1	1	0.0053234887015394	0.0134179237765364	44.278336380255936	94.4330026009055	2423	1536	0.587638	0.587638	2.6840680164307906e-07	5.210537221581625	1.8176567656765676	2.866623292127521	5.210537221581624	1324	2294	0.645355	0.622419	3234	3791	0.04858	0.022778	0	0	1	1	1	1	-0.089434497292188	-0.0558803635493131	11.09629477151091	24.798489770831505	37	56	1.29251	1.29251	0.0004616805170821	9093.187442289936	116.78947368421052	77.85964912280701	9093.187442289936	419	416	0.0485282	0.0586228	4258	4256	0.0	0.0	1	1	1	1	1	1	25.63420444195334	21.04790627537409	0.0	0.0	0
P25798	P20083	678	881	0.37699664	0.37699664	1.6697891724190905e-06	32.88790705285551	6.536082474226805	5.031746031746032	32.88790705285551	861	605	0.38112125	0.38848728	4325	4206	0.061585426	0.10294227	0	0	1	1	1	1	-0.010822303925588	-0.0295779053563864	5.12152362151396	2.662214171107748	3525	3989	2e-06	2e-06	7.10795707362564e-08	1.3999721368082714	1.258650028360749	1.112280701754386	1.3999721368082716	382	705	0.999869	0.988152	3025	2044	0.011645	0.017648	0	0	0	0	0	0	-0.9999979997379658	-0.9999979760198836	-0.9998282524688707	-0.9998866727107888	821	1194	0.2259949999999999	0.2259949999999999	1.0180292988832218e-06	19.76283582241497	5.360097323600973	3.687029288702929	19.762835822414967	251	156	0.977531	0.97437	1685	1253	0.031706	0.027232	0	0	1	1	0	1	-0.7688104008977721	-0.7680603877377178	6.1278306945057714	7.298876321974147	333	267	0.518159	0.518159	1.1171686477790688e-05	220.03579408347483	13.2874251497006	16.559701492537314	220.03579408347483	444	429	0.265628	0.397548	4267	4261	0.0	0.0	1	1	1	1	1	1	0.950694203924285	0.3033872639278779	0.0	0.0	0
P0A7S3	P23893	3610	4077	0.077133596	0.077133596	6.790868020974004e-08	1.3375187716569272	1.2290224314594296	1.0882785679254536	1.337518771656927	543	534	0.22498785	0.24645856	4261	4260	0.0634814	0.035063025	0	0	1	1	0	0	-0.6571655047150324	-0.6870321891031093	0.2150582060257021	1.199855716955397	2290	3095	0.0016129999999999	0.0016129999999999	1.4098534090819373e-07	2.7768252808146023	1.9371453513749453	1.4334625322997416	2.7768252808146023	772	583	0.967744	0.996456	2390	1917	0.043882	0.012208	0	0	0	0	0	0	-0.9983332368890948	-0.9983812631967692	-0.963242331707762	-0.8678735255570118	1710	3324	0.033112	0.033112	1.7577549953199776e-07	3.412300945232749	2.57510227936879	1.3251127819548871	3.4123009452327486	1037	1403	0.684905	0.083767	3080	4405	0.073848	0.0	0	0	0	1	0	0	-0.9516546090333696	-0.6047130731672377	-0.5516195428447621	0.0	4052	2312	0.00136302	0.00136302	1.0667134313834985e-07	2.100982133723409	1.0949913644214162	1.9187202766969305	2.100982133723409	410	421	0.0180744	0.277854	4254	4258	0.0	0.0	0	0	1	1	0	0	-0.9245883680786084	-0.9950944740763136	0.0	0.0	0
P0A7S3	P0ADK6	2859	361	0.26751435	0.26751435	9.658849437854965e-07	19.023919174747903	1.5517482517482517	12.259668508287293	19.023919174747903	543	1355	0.22498785	0.4042364	4261	4261	0.0634814	0.1476219	1	0	1	1	1	1	0.1890168735778399	-0.3382230051524306	3.214058763669359	0.8121589682831614	844	277	0.998688	0.998688	4.256949470009791e-06	83.84421267719551	5.252071005917159	15.964028776978417	83.84421267719551	772	879	0.967744	0.998148	2390	2259	0.043882	0.003643	1	1	1	1	1	1	0.0319753984524831	0.0005410019355846	21.75848867417164	273.13889651386216	840	933	0.705653	0.705653	1.2730841992427697e-06	24.71417477409121	5.239001189060643	4.717344753747323	24.71417477409121	1037	1053	0.684905	0.664895	3080	2885	0.073848	0.068409	1	1	1	1	1	1	0.0302932523488658	0.0612999044961985	8.555478821362799	9.31520706339809	2318	941	0.00855415	0.00855415	4.57771076009225e-07	9.016187700789835	1.9137559292798616	4.711252653927813	9.016187700789835	410	423	0.0180744	0.364069	4254	4259	0.0	0.0	0	0	1	1	0	0	-0.5267256451113178	-0.9765040418162492	0.0	0.0	0
P0C037	P38038	2037	1193	0.26475802	0.26475802	4.1095237390748324e-07	8.094053847911457	2.1776251226692835	3.716917922948074	8.094053847911459	562	677	0.3214359	0.48399413	4263	4356	0.13537621	0.034024183	0	0	1	1	0	1	-0.1763271619629296	-0.4529726631188688	0.9557204327111832	6.781465906176204	3942	3448	8e-06	8e-06	7.353261800312324e-08	1.4482869731011063	1.1255389297489222	1.2867497825456655	1.4482869731011068	414	669	0.991323	0.98149	1816	2084	0.025421	0.046025	0	0	0	0	0	0	-0.9999919299764052	-0.9999918491273472	-0.9996852995554856	-0.9998261814231396	4139	4314	0.0	0.0	5.5978190896826594e-08	1.0866954394567876	1.0642512077294686	1.0210892236384703	1.0866954394567878	120	57	0.934158	0.99374	2917	1220	0.048622	0.043231	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	2128	1718	0.0226795999999999	0.0226795999999999	2.7324263317367765e-07	5.38174427713798	2.084546735556599	2.5817335660267595	5.38174427713798	420	430	0.680013	0.492654	4258	4261	0.0	0.0	0	0	1	1	0	1	-0.966648284665146	-0.9539644456352734	0.0	0.0	0
P0A7M9	P77689	4162	4171	0.13387914	0.13387914	5.757703404115468e-08	1.1340282804572723	1.0660581311554167	1.0637583892617448	1.134028280457272	2877	521	0.65170485	0.30323246	4263	4256	0.11519002	0.13032676	0	0	1	1	0	0	-0.7945709012292911	-0.5584933750166456	0.1622460001309141	0.0272574872574135	1729	19	0.999996	0.999996	2.890173410404624e-05	569.2440462427745	2.5653179190751443	221.9	569.2440462427745	407	3341	0.991621	0.993357	1851	4316	0.044468	2.6e-05	1	1	1	1	1	1	0.0084457670823833	0.0066833978116628	21.48799136457677	38460.38461538461	2831	2890	0.009184	0.009184	1.2214020914312294e-07	2.3710878491011456	1.5557909604519773	1.5240401245243862	2.371087849101146	2457	1834	0.056657	0.097814	4405	4405	0.0	0.0	0	0	1	1	0	0	-0.8379017597119508	-0.906107510172368	0.0	0.0	177	335	1.35903	1.35903	1.6720171214553236e-05	329.3178838951311	24.93258426966292	13.208333333333334	329.3178838951311	424	430	1.07395	0.420067	4260	4263	0.0	0.0	1	1	1	1	1	1	0.2654499743935937	2.2352696117524107	0.0	0.0	0
P25745	P28304	4279	136	0.33128902	0.33128902	1.7054369329422197e-06	33.59001978306842	1.0369158878504674	32.394160583941606	33.59001978306843	454	232	0.2717443	0.9080536	4098	3826	0.076156616	0.5737238	1	0	1	0	1	1	0.2191204010534903	-0.6351657875702492	3.350101637919416	-0.4225635750164103	978	84	0.99952	0.99952	1.2017064231208316e-05	236.6862224358589	4.5331971399387125	52.21176470588235	236.6862224358589	643	1499	0.925722	0.987626	2322	2956	0.0803779999999999	0.009943	1	1	1	1	1	1	0.0797193974000835	0.0120430203336081	11.4352434745826	99.52499245700491	3156	957	0.135865	0.135865	3.306434387446659e-07	6.418726850826244	1.39562876148242	4.599164926931106	6.418726850826244	1128	1272	0.083617	0.791538	4405	3380	0.0	0.076982	1	0	1	1	0	0	0.6248490139564923	-0.8283531555023258	0.0	0.764893091891611	828	692	0.0802253999999999	0.0802253999999999	1.7406531278666382e-06	34.28363246457335	5.353437876960193	6.404040404040404	34.28363246457336	443	431	0.319642	0.4172909999999999	4268	4262	0.0	0.0	0	0	1	1	0	1	-0.7490148353470445	-0.807747111727787	0.0	0.0	0
P76502	P02942	2444	2377	0.16334571	0.16334571	1.7199241169479606e-07	3.3875357099244785	1.8151329243353784	1.866274179983179	3.387535709924478	716	570	0.28844643	0.3293241	4331	4281	0.08633587	0.045108672	0	0	1	1	0	0	-0.4337052117441702	-0.5039970958699955	0.8919796603659639	2.6211598071430697	3249	3360	0.0004639999999999	0.0004639999999999	9.154784519259377e-08	1.803112077449477	1.3655384615384616	1.3204403451353763	1.803112077449477	98	1049	0.992051	0.988666	1335	2606	0.077695	0.0141669999999999	0	0	0	0	0	0	-0.9995322821104964	-0.9995306807354556	-0.9940279297252076	-0.9672478294628364	313	1282	0.8417459999999999	0.8417459999999999	2.482239575834901e-06	48.1873097983925	14.03184713375796	3.4341387373343726	48.1873097983925	2422	92	0.665553	0.992311	3946	1245	0.0184389999999999	0.037458	1	0	1	1	1	1	0.264731734362252	-0.1517316647704199	44.65030641574923	21.47172833573602	170	251	0.902109	0.902109	2.320616355704075e-05	457.0649772579597	25.953216374269008	17.61111111111111	457.06497725795975	420	439	0.519504	0.395348	4257	4264	0.0	0.0	1	1	1	1	1	1	0.736481336043611	1.2818099497151878	0.0	0.0	0
P0C960	P0A8Z3	3938	3834	0.06281244	0.06281244	6.619857653200884e-08	1.3038368363965072	1.1266818989591267	1.1572359843546285	1.3038368363965072	711	492	0.32835725	0.15049379	4437	4276	0.0032319303	0.05234444	0	0	1	1	0	0	-0.8087070104284281	-0.5826243727398984	18.43496120569184	0.1999830354475088	1344	2959	0.0075829999999999	0.0075829999999999	2.511805485783181e-07	4.947212900632976	3.299628252788104	1.4993243243243244	4.947212900632975	1461	285	0.987828	0.999614	4043	1471	0.0	0.002967	0	0	1	1	0	0	-0.9923235624015516	-0.992414071831727	0.0	1.5557802494101785	742	577	0.860876	0.860876	2.3285380972118085e-06	45.20352820092489	5.930013458950202	7.622837370242213	45.20352820092489	1835	1944	0.64866	0.625855	3509	3570	0.038651	0.0303209999999999	1	1	1	1	1	1	0.3271606080226928	0.3755198887921322	21.273058911800472	27.392071501599556	127	87	1.21954	1.21954	8.87784090909091e-05	1748.5656960227273	34.671875	50.43181818181818	1748.5656960227273	420	452	0.0888939	0.270054	4258	4272	0.0	0.0	1	1	1	1	1	1	12.7190515884667	3.5159116324883173	0.0	0.0	0
P0A7M2	P65292	2622	3445	0.16605489	0.16605489	1.106334450657373e-07	2.1790190751973317	1.6919557758292032	1.287869994196169	2.1790190751973317	1383	439	0.33005846	0.769433	4203	1867	0.102474354	0.24017154	0	0	1	0	0	0	-0.496892489894063	-0.7841853806634235	0.6204531526005034	-0.3085988040048374	792	334	0.994422	0.994422	3.7642807400575937e-06	74.14068622837891	5.596469104665826	13.24776119402985	74.14068622837891	253	831	0.998926	0.992444	1430	2225	0.02143	0.014674	0	1	1	1	1	1	-0.0045088424968416	0.0019930595580202	45.4032664489034	66.76761619190404	1364	1597	0.459283	0.459283	4.584485185236124e-07	8.899785904541849	3.227838827838828	2.7571964956195245	8.89978590454185	2641	847	0.03717	0.60602	4405	2573	0.0	0.068117	1	0	1	1	1	1	11.356281947807371	-0.2421322728622817	0.0	5.742560594271621	2943	3570	0.0	0.0	9.512011006538177e-08	1.8734708491105887	1.5074728260869563	1.2427891346961637	1.873470849110589	414	419	0.0826513999999999	0.0454721	4256	4258	0.0	0.0	0	0	1	1	0	0	-1.0	-1.0	0.0	0.0	0
P76502	P0A6T5	3191	2743	0.1520017	0.1520017	1.1417026531342935e-07	2.2486797350519154	1.3903508771929824	1.6173469387755102	2.2486797350519154	716	1031	0.28844643	0.3759525	4331	4437	0.08633587	0.0111111635	0	0	1	1	0	0	-0.473033172918798	-0.5956890830623549	0.7605857217863216	12.68008849838273	3484	3816	6.3e-05	6.3e-05	7.517528056354397e-08	1.4806405986357942	1.273457675753228	1.1626932145664135	1.4806405986357942	98	783	0.992051	0.987316	1335	2185	0.077695	0.022879	0	0	0	0	0	0	-0.9999364952003476	-0.9999361906421044	-0.9991891370101036	-0.9972463831461164	821	1088	0.864749	0.864749	1.1171212232924244e-06	21.686491099895218	5.360097323600973	4.045913682277319	21.68649109989521	2422	2550	0.665553	0.627279	3946	4139	0.0184389999999999	0.02446	1	1	1	1	1	1	0.2992939705778504	0.3785715766030744	45.89782526167363	34.35359771054783	3308	2457	0.0123384	0.0123384	1.22947967682389e-07	2.421563991589376	1.3411906920519796	1.80553295362083	2.421563991589376	420	436	0.519504	0.110895	4257	4266	0.0	0.0	0	0	1	1	0	0	-0.9762496535156612	-0.888737995401055	0.0	0.0	0
P76502	P15082	4181	4432	0.034270402	0.034270402	5.3940906442410585e-08	1.062411678508314	1.0612147297943568	1.001127904353711	1.062411678508314	716	768	0.28844643	0.2134603	4331	4416	0.08633587	0.014288414	0	0	0	1	0	0	-0.8811897169259472	-0.8394530411509775	-0.6030571997479147	1.3984748762178925	1616	143	0.976365	0.976365	4.294647151790009e-06	84.58670033670033	2.7445887445887447	30.819444444444446	84.58670033670035	98	1755	0.992051	0.959136	1335	3417	0.077695	0.014254	0	1	1	1	1	1	-0.015811687100764	0.0179630417375636	11.566638779844263	67.4976147046443	2423	1472	0.820023	0.820023	2.800687400715632e-07	5.436928519735883	1.8176567656765676	2.991174473862865	5.436928519735884	2422	0	0.665553	1.0	3946	3277	0.0184389999999999	0.6719350000000001	1	0	1	1	1	1	0.2320927108735142	-0.179977	43.47220565106568	0.220390365139485	3523	2994	0.00681538	0.00681538	9.474739397292877e-08	1.8661298910973447	1.2593643586833143	1.481803005008347	1.866129891097345	420	428	0.519504	0.53903	4257	4260	0.0	0.0	0	0	1	1	0	0	-0.986880986479411	-0.9873562139398548	0.0	0.0	0
P0A7L8	P0AFG3	3053	3432	0.11881451	0.11881451	9.537996612485125e-08	1.878588933520354	1.4531761624099542	1.292746868628022	1.8785889335203545	575	603	0.23310447	0.3065867	4285	4291	0.0914447999999999	0.050525468	0	0	1	1	0	0	-0.4902950166506888	-0.6124603252522045	0.299303076828863	1.3515766345796143	756	1447	0.998884	0.998884	9.122955545662216e-07	17.968430924629793	5.862615587846763	3.064917127071823	17.96843092462979	2803	909	0.943263	0.995459	4151	2377	0.003561	0.014485	1	1	1	1	1	1	0.058966587261453	0.0034406238730073	279.506599269868	67.95988954090438	2423	3236	0.000695	0.000695	1.2744555271097082e-07	2.474079613707432	1.8176567656765676	1.3611368551127587	2.474079613707432	2425	219	0.046591	0.981842	4405	1575	0.0	0.039588	0	0	1	0	0	0	-0.9850829559356956	-0.999292146801624	0.0	-0.982444175002526	1638	670	0.0327722	0.0327722	9.09281858281148e-07	17.9090736327356	2.707748627211714	6.6140089418777945	17.909073632735602	411	431	0.0717646999999999	0.693239	4254	4261	0.0	0.0	0	0	1	1	0	1	-0.543338159290013	-0.9527259718509776	0.0	0.0	0
P0A7J3	P52052	987	1802	0.24645856	0.24645856	5.613675812467301e-07	11.05660830689292	4.491902834008098	2.461453133666112	11.056608306892922	3142	1220	0.24645856	0.200087	3693	4437	0.11939376	0.0023917016	1	1	1	1	0	1	0.0	0.2317569857112156	1.064249923949124	102.04737012343011	911	872	0.996197	0.996197	1.256003697674886e-06	24.73805289282772	4.866228070175438	5.083619702176403	24.738052892827717	948	1120	0.993364	0.987715	2441	2679	0.009796	0.015247	1	1	1	1	1	1	0.0028519253768004	0.008587497405628	100.69426296447529	64.33724667147635	2222	3955	0.0036799999999999	0.0036799999999999	1.1371146489022069e-07	2.207462019233612	1.9820062977957715	1.113751263902932	2.207462019233612	1453	986	0.617846	0.081315	3200	4405	0.079534	0.0	0	0	0	1	0	0	-0.9940438232180836	-0.9547438971899403	-0.9537304800462696	0.0	920	319	0.147295	0.147295	3.3930510314875137e-06	66.82900380021715	4.818675352877307	13.86875	66.82900380021715	421	438	0.1180339999999999	0.6450600000000001	4260	4264	0.0	0.0	1	0	1	1	0	1	0.247903146550994	-0.771656900133321	0.0	0.0	0
